1,0.058,25.830,G,15.3,0.8,0.2,166,,
,0.040,-5.486,G,15.0,0.6,0.4,180,,
,-0.004,-10.906,G,14.7,1.1,0.7,34,,
,0.008,13.882,G,14.6,0.8,0.5,155,,
,0.005,3.711,G,14.4,1.1,0.6,2,,
,-0.009,-16.082,G,14.4,1.1,0.8,118,,
,0.020,17.731,G,14.4,1.3,0.6,18,,
2,0.035,-1.308,G,14.7,1.1,0.6,38,,
,0.016,18.464,G,13.9,0.9,0.7,165,,
,-0.004,-19.837,G,14.8,1.1,0.9,87,,
,0.019,-9.883,G,14.4,1.4,0.5,20,,
,0.001,3.413,G,15.1,0.5,0.4,6,,
,0.002,-7.116,G,15.0,1.2,0.3,162,,
,0.004,7.017,G,14.8,1.0,0.4,111,,
,0.001,0.025,G,14.2,1.6,0.5,68,,
,0.024,12.782,GPair,,1.0,,,,
,0.035,-16.084,G,15.3,0.6,0.5,84,,
1,0.020,15.961,G,14.7,1.1,0.6,106,,
,0.006,-4.810,G,15.3,0.8,0.5,164,,
,0.006,4.836,G,16.0,0.5,0.3,61,,
,0.011,0.019,G,15.3,0.7,0.5,133,,
,0.001,0.052,G,14.8,0.5,0.5,130,,
1,0.032,-22.780,G,14.8,1.1,0.9,4,,
,0.001,0.095,G,14.3,1.5,1.2,50,,
,0.010,17.898,G,15.5,0.6,0.5,168,,
,0.015,-0.541,G,14.6,0.6,0.6,117,,
,0.004,-0.013,G,14.7,1.2,0.5,66,,
,0.006,-24.261,G,15.2,1.1,0.4,132,,
1,0.026,29.722,G,14.9,1.0,0.7,129,,
,0.013,1.870,G,14.6,1.0,0.9,85,,
,0.002,0.004,G,15.2,0.9,0.2,113,,
,-0.000,-7.460,G,15.0,0.5,0.4,149,,
,0.011,2.628,G,14.8,1.2,0.9,123,,
,0.001,-19.912,G,15.2,0.8,0.7,55,,
,0.054,4.523,G,14.3,1.2,0.6,106,,
,-0.016,5.458,G,14.2,0.9,0.5,164,,
,0.038,-8.737,G,15.3,0.7,0.5,20,,
,0.024,6.312,GPair,,0.9,,,,
,0.027,11.641,G,14.1,0.9,0.6,164,,
,0.009,-14.771,G,14.2,0.9,0.8,26,,
,0.005,-0.030,G,14.4,0.8,0.6,97,,
,0.004,1.860,G,14.8,1.1,0.6,131,,
,0.019,11.667,G,15.2,0.8,0.6,172,,
,0.014,-0.958,G,15.1,1.0,0.3,18,,
,-0.005,-16.941,G,15.7,0.5,0.2,170,,
,0.043,50.045,G,13.7,1.6,0.4,7,,
,0.007,-48.775,G,15.1,1.2,0.3,36,,
,0.066,2.131,G,13.7,1.9,1.0,13,,
,0.018,10.537,G,15.4,0.5,0.2,37,,
